num,YEAR,CONTNUM,VESSEL,Start_Loading,End_Loading,DAYS,LAB3,LP-cobalt,DP-cobalt,LP-silica,DP-silica,LP-alumina,DP-alumina,LP-moisture,DP-moisture,LP-TONNAGE,DP-TONNAGE
472,2015,20,JIN AN,2015-05-30,2015-06-01,2,INTERTEK,0.97,0.9199999999999999,49.220000000000006,49.96,6.72,6.83,36.24,37.14,49200.0,49222.0
471,2015,19,MARITIME EMERALD,2015-05-25,2015-05-29,4,,0.9400000000000001,,49.480000000000004,,6.79,,35.67,,57050.0,
474,2015,22,JIN AO,2015-05-17,2015-05-23,6,,0.9299999999999999,,49.61,,7.04,,35.29,,55120.0,
464,2015,12,FLORENCE K,2015-05-17,2015-05-22,5,INTERTEK,0.7100000000000001,0.67,50.44,51.080000000000005,8.28,8.129999999999999,28.9,29.43,56750.0,56769.0
463,2015,11,MEDI MANILA,2015-05-14,2015-05-20,6,INTERTEK,0.7100000000000001,0.67,50.480000000000004,51.31,8.42,7.8100000000000005,28.84,29.2,56050.0,56084.0
470,2015,18,JIN XING,2015-05-11,2015-05-18,7,INTERTEK,0.9400000000000001,0.89,49.370000000000005,49.18,7.33,7.2700000000000005,36.17,36.5,53968.0,53980.0
469,2015,17,PACIFIC HERO,2015-05-06,2015-05-15,9,INTERTEK,0.9299999999999999,0.88,49.370000000000005,49.24,7.21,7.02,35.92,35.94,56925.0,56936.0
462,2015,10,IKAN SENYUR,2015-05-03,2015-05-13,10,INTERTEK,0.69,0.6799999999999999,50.18,50.029999999999994,8.51,7.79,29.580000000000002,30.23,59770.0,59791.0
459,2015,7,TSINGSHAN,2015-05-01,2015-05-11,10,INTERTEK,1.22,1.1400000000000001,42.92,40.550000000000004,5.53,5.38,36.5,39.129999999999995,54800.0,54837.0
460,2015,8,ORIENT LOTUS,2015-04-26,2015-05-06,10,INTERTEK,0.7000000000000001,0.6799999999999999,50.24999999999999,50.51,7.6899999999999995,8.02,31.730000000000004,30.470000000000002,54700.0,54718.0
461,2015,9,HANJIN SHIMANAMI,2015-04-23,2015-05-07,14,,0.9400000000000001,,49.19,,6.78,,36.0,,57200.0,
457,2015,5,BULK URUGUAY,2015-04-20,2015-04-30,10,INTERTEK,0.9400000000000001,0.91,49.17,49.15,6.47,6.49,36.7,37.419999999999995,56120.0,56132.0
458,2015,6,AQUA ATLANTIC,2015-04-10,2015-04-23,13,INTERTEK,0.91,0.8999999999999999,49.24,49.02,6.88,,35.89,37.35,54300.0,54301.0
453,2015,1,LUYANG EAGLE,2015-04-08,2015-04-26,18,INTERTEK,0.9299999999999999,0.8999999999999999,49.18,49.07,6.460000000000001,,35.6,37.330000000000005,60500.0,60500.0
456,2015,4,JOSCO FUZHOU,2015-04-07,2015-04-19,12,INTERTEK,0.7100000000000001,0.7100000000000001,50.46000000000001,50.29,7.140000000000001,7.35,32.98,32.910000000000004,57200.0,57219.0
455,2015,3,TSINGSHAN,2015-04-04,2015-04-13,9,INTERTEK,1.22,1.17,42.9,40.08,5.38,5.27,36.49,37.95,54500.0,54506.0
454,2015,2,RUI NING 1,2015-03-22,2015-04-02,11,,0.9400000000000001,,49.33,,7.470000000000001,,36.02,,51000.0,
451,2014,91,JIN TONG,2014-10-18,2014-10-28,10,INTERTEK,0.89,0.91,49.03,50.129999999999995,7.049999999999999,6.959999999999999,36.02,36.199999999999996,55310.0,55313.0
421,2014,61,MARITIME NEWANDA B,2014-10-17,2014-10-26,9,INTERTEK,0.73,0.75,50.06,50.8,6.09,6.0600000000000005,33.67,34.36,54070.0,54083.0
450,2014,90,LAN HAI HE MEI,2014-10-13,2014-10-25,12,INTERTEK,0.91,0.9199999999999999,49.0,49.5,7.13,7.090000000000001,35.38,36.16,55250.0,55253.0
449,2014,89,JIN JUN,2014-10-09,2014-10-20,11,,0.91,,48.02,,7.539999999999999,,35.96,,55000.0,
447,2014,87,JIN JI,2014-10-07,2014-10-18,11,,0.9299999999999999,,48.120000000000005,,7.249999999999999,,37.12,,55000.0,
443,2014,83,JIN MAO,2014-10-07,2014-10-18,11,,0.9299999999999999,,48.29,,7.290000000000001,,36.54,,53350.0,
412,2014,52,ZHE HAI 363 (B),2014-10-06,2014-10-17,11,INTERTEK,0.91,0.9400000000000001,48.199999999999996,49.3,7.180000000000001,6.97,36.57,37.059999999999995,55900.0,55905.0
429,2014,69,JIA AN SHAN,2014-10-04,2014-10-14,10,,0.9199999999999999,,49.08,,6.5,,37.5,,55350.0,
442,2014,82,RUI NING 8,2014-10-02,2014-10-10,8,,0.9199999999999999,,49.230000000000004,,6.98,,36.95,,51790.0,
410,2014,50,CENTRANS DEMETER A,2014-10-01,2014-10-10,9,INTERTEK,0.91,0.9299999999999999,49.2,49.84,6.510000000000001,6.49,37.66,37.81,54435.0,54548.0
452,2014,92,ZHE HAI 525,2014-09-30,2014-10-13,13,INTERTEK,0.6799999999999999,0.73,50.239999999999995,50.660000000000004,6.75,6.83,32.23,32.65,55550.0,55551.0
416,2014,56,DECENT A,2014-09-29,2014-10-05,6,INTERTEK,0.9400000000000001,0.95,49.93,50.12,6.2700000000000005,6.370000000000001,37.66,37.86,55200.0,55243.0
418,2014,58,JIN SHUN A,2014-09-26,2014-09-30,4,,0.95,,48.68,,7.290000000000001,,36.449999999999996,,53363.0,
413,2014,53,JIN HENG A,2014-09-24,2014-09-29,5,,0.9299999999999999,,48.71,,7.41,,36.42,,53500.0,
409,2014,49,JIN YAO,2014-09-15,2014-09-22,7,,1.53,1.46,18.279999999999998,17.02,1.6,,31.97,,50523.0,
407,2014,47,ZHE HAI 168,2014-09-10,2014-09-15,5,,0.7000000000000001,,50.36000000000001,,7.109999999999999,,32.09,,55500.0,
441,2014,81,JIN SHUN,2014-09-01,2014-09-06,5,INTERTEK,0.9299999999999999,0.8999999999999999,49.220000000000006,49.2,7.449999999999999,7.13,36.46,36.32,53368.0,53382.0
448,2014,88,IKAN SAGAI,2014-08-31,2014-09-07,7,INTERTEK,0.74,0.72,50.23,50.67,7.180000000000001,6.83,33.379999999999995,33.35,56750.0,56751.0
445,2014,85,ZHE HAI 522,2014-08-28,2014-09-05,8,INTERTEK,0.7100000000000001,0.7100000000000001,50.3,50.580000000000005,7.24,7.08,33.21,33.61,52855.0,52857.0
440,2014,80,JIN HENG,2014-08-28,2014-09-05,8,INTERTEK,0.9299999999999999,0.91,49.35,49.02,7.12,6.79,36.28,36.86,53500.0,53511.0
444,2014,84,YIN CAI,2014-08-26,2014-09-03,8,INTERTEK,0.69,0.69,50.42,50.72,7.66,7.430000000000001,32.34,32.68,48309.0,48312.0
446,2014,86,DJANGO,2014-08-26,2014-09-01,6,,0.98,,49.14,,6.529999999999999,,37.88,,16500.0,
437,2014,77,FASSA,2014-08-24,2014-09-01,8,INTERTEK,0.9299999999999999,0.8999999999999999,49.54,49.7,6.92,6.88,36.870000000000005,36.620000000000005,53820.0,53840.0
438,2014,78,QU SHAN HAI,2014-08-23,2014-08-31,8,INTERTEK,0.9400000000000001,0.89,49.35,49.69,6.99,6.8500000000000005,36.370000000000005,36.75,55000.0,55024.0
439,2014,79,RUI NING 1,2014-08-23,2014-08-29,6,INTERTEK,0.9299999999999999,0.8999999999999999,49.63,49.51,6.77,6.550000000000001,37.12,37.78,50674.0,50683.0
435,2014,75,ZHE HAI 168,2014-08-20,2014-08-27,7,INTERTEK,0.91,0.8999999999999999,49.33,49.64,6.93,6.819999999999999,36.75,36.449999999999996,55000.0,55018.0
436,2014,76,ZHE HAI 169,2014-08-19,2014-08-25,6,INTERTEK,0.91,0.8999999999999999,49.28,49.370000000000005,6.92,6.94,36.230000000000004,36.22,55000.0,55023.0
434,2014,74,RUI NING 10,2014-08-18,2014-08-22,4,INTERTEK,0.95,0.9199999999999999,49.33,49.25,6.800000000000001,6.7299999999999995,36.61,37.12,51860.0,51873.0
433,2014,73,ERACLEA,2014-08-10,2014-08-15,5,INTERTEK,0.9299999999999999,0.9199999999999999,49.16,48.620000000000005,6.819999999999999,6.77,36.61,36.78,53373.0,53381.0
423,2014,63,JIN PING,2014-08-10,2014-08-13,3,INTERTEK,0.95,0.95,49.03,48.65,6.710000000000001,6.7299999999999995,36.370000000000005,36.61,49330.0,49336.0
432,2014,72,DARYA BRAHMA,2014-08-07,2014-08-10,3,INTERTEK,0.95,0.8999999999999999,49.54,49.230000000000004,6.36,6.710000000000001,37.269999999999996,37.36,54316.0,54323.0
431,2014,71,MEDI HAKATA,2014-08-05,2014-08-08,3,INTERTEK,0.97,0.9299999999999999,49.24,48.72,6.260000000000001,,36.84,37.0,56616.0,56618.0
424,2014,64,CHANG HANG HUAI HAI,2014-08-03,2014-08-06,3,INTERTEK,0.8699999999999999,0.84,49.08,49.33,6.92,6.859999999999999,35.5,36.449999999999996,55984.0,55993.0
430,2014,70,MARITIME NEWANDA,2014-07-26,2014-08-01,6,INTERTEK,0.9299999999999999,0.91,49.68,49.66,6.890000000000001,,36.61,36.49,54000.0,54005.0
422,2014,62,PACIFIC HERO,2014-07-24,2014-07-30,6,INTERTEK,0.95,0.9199999999999999,49.3,49.16,6.63,6.74,38.15,38.78,56674.0,56681.0
420,2014,60,JIN JUN,2014-07-23,2014-07-27,4,INTERTEK,0.9400000000000001,0.91,49.3,49.370000000000005,6.890000000000001,7.01,37.61,38.129999999999995,55234.0,55249.0
428,2014,68,DARYA VISHNU,2014-07-15,2014-07-21,6,INTERTEK,0.8200000000000001,0.8200000000000001,49.69,49.94,7.42,7.340000000000001,34.5,35.49,54847.0,54852.0
427,2014,67,JIN YUAN,2014-07-14,2014-07-18,4,INTERTEK,0.8200000000000001,0.8,49.35,48.699999999999996,7.720000000000001,7.779999999999999,35.27,35.02,54130.0,54137.0
419,2014,59,JIN SHUN,2014-07-14,2014-07-18,4,INTERTEK,0.8500000000000001,0.8,49.55,49.97,7.28,7.32,35.620000000000005,35.69,53357.0,53382.0
426,2014,66,ZHE HAI 363,2014-07-08,2014-07-13,5,INTERTEK,0.83,0.7799999999999999,49.45,49.669999999999995,7.6,7.1,35.55,35.480000000000004,55000.0,55026.0
414,2014,54,STAR ATHENA,2014-07-06,2014-07-11,5,INTERTEK,0.83,0.8,50.17,50.44,6.92,,35.589999999999996,36.59,56450.0,56460.0
411,2014,51,JEWEL OF TOKYO,2014-07-05,2014-07-10,5,INTERTEK,0.8200000000000001,0.8,49.65,50.23,7.48,7.35,34.88,35.28,54381.0,54401.0
425,2014,65,SAMSUN,2014-07-02,2014-07-08,6,INTERTEK,0.8500000000000001,0.8,49.43,49.74,7.470000000000001,7.42,35.25,35.05,61840.0,61870.0
403,2014,43,JIN TONG,2014-07-02,2014-07-06,4,INTERTEK,0.84,0.8099999999999999,49.43,49.82,7.42,7.24,34.43,34.74,55000.0,55023.0
408,2014,48,BAO SUCCESS,2014-07-01,2014-07-05,4,INTERTEK,0.86,0.84,49.54,50.07,7.46,7.580000000000001,34.849999999999994,35.6,55507.0,55513.0
406,2014,46,JIA HE SHAN,2014-06-28,2014-07-03,5,INTERTEK,0.84,0.8099999999999999,49.53,49.78,7.5600000000000005,7.539999999999999,34.47,34.53,55000.0,55034.0
415,2014,55,JIN YUE,2014-06-27,2014-07-02,5,INTERTEK,0.84,0.8,49.26,49.61,8.06,,33.94,34.32,55400.0,55405.0
398,2014,38,NEW ABLE,2014-06-25,2014-06-29,4,INTERTEK,0.9199999999999999,0.88,49.64,49.68,7.21,7.2700000000000005,36.03,36.17,54223.0,54226.0
404,2014,44,JIN SHUN,2014-06-23,2014-06-29,6,INTERTEK,0.8999999999999999,0.8699999999999999,49.370000000000005,49.59,7.359999999999999,7.359999999999999,35.120000000000005,36.059999999999995,53351.0,53366.0
394,2014,34,ZHE HAI 526,2014-06-22,2014-06-29,7,INTERTEK,0.9199999999999999,0.8999999999999999,49.82,49.51,6.859999999999999,7.08,36.46,37.11,55338.0,55338.0
402,2014,42,JIN HENG,2014-06-19,2014-06-25,6,INTERTEK,0.9199999999999999,0.88,49.13,49.55,7.23,7.1499999999999995,35.91,36.41,53200.0,53225.0
417,2014,57,JIN FA,2014-06-18,2014-06-24,6,INTERTEK,0.9400000000000001,0.91,49.25,49.559999999999995,7.01,,35.77,36.68,55372.0,55377.0
405,2014,45,MANDARIN SINGAPORE,2014-06-18,2014-06-24,6,INTERTEK,0.9199999999999999,0.8699999999999999,49.14,49.4,7.01,6.92,35.94,36.03,55000.0,55000.0
399,2014,39,JIA YONG SHAN,2014-06-17,2014-06-23,6,INTERTEK,0.95,0.8999999999999999,49.41,49.97,6.7,6.97,36.08,36.46,57006.0,57012.0
397,2014,37,PACIFIC PRIDE,2014-06-14,2014-06-20,6,INTERTEK,0.95,0.9199999999999999,49.55,49.830000000000005,6.67,6.64,36.86,36.980000000000004,56955.0,56958.0
395,2014,35,JIN TAO,2014-06-12,2014-06-18,6,INTERTEK,0.9400000000000001,0.91,49.58,49.82,6.4399999999999995,,37.169999999999995,37.6,54950.0,54953.0
400,2014,40,MEDI VALENCIA,2014-06-10,2014-06-14,4,INTERTEK,0.9299999999999999,0.89,49.220000000000006,49.480000000000004,6.83,7.08,37.1,36.980000000000004,54500.0,54500.0
376,2014,16,HANJIN ALBANY,2014-06-09,2014-06-15,6,INTERTEK,0.88,0.86,49.51,50.01,6.510000000000001,6.550000000000001,36.33,36.46,53998.0,53998.0
401,2014,41,JIN SUI,2014-06-08,2014-06-17,9,INTERTEK,0.88,0.83,49.26,49.309999999999995,7.090000000000001,7.35,35.66,35.35,55000.0,55020.0
396,2014,36,CENTRANS HERMES,2014-06-06,2014-06-11,5,INTERTEK,0.97,0.8999999999999999,49.01,48.42,7.140000000000001,,36.809999999999995,36.51,55000.0,55002.0
380,2014,20,FLORENCE K,2014-06-05,2014-06-08,3,INTERTEK,0.98,0.9400000000000001,48.339999999999996,48.699999999999996,7.290000000000001,7.32,37.75,37.64,56453.0,58453.0
381,2014,21,JIN HUI,2014-06-03,2014-06-06,3,INTERTEK,0.97,0.9299999999999999,48.55,49.13,6.5600000000000005,,37.76,38.3,49103.0,49103.0
391,2014,31,JIN HENG,2014-06-01,2014-06-04,3,INTERTEK,0.96,0.96,49.11,50.449999999999996,6.34,6.49,36.620000000000005,37.19,53504.0,53513.0
372,2014,12,RUI NING 2,2014-06-01,2014-06-04,3,INTERTEK,0.76,0.73,50.21,51.339999999999996,6.25,,33.98,34.089999999999996,51837.0,51847.0
392,2014,32,JIN MAO,2014-05-26,2014-05-31,5,INTERTEK,0.8999999999999999,0.8699999999999999,50.09,50.839999999999996,5.99,6.36,36.65,36.88,53000.0,53030.0
390,2014,30,EASTER K,2014-05-25,2014-05-31,6,INTERTEK,1.0,0.95,49.11,49.730000000000004,6.5,6.64,37.39,37.5,56900.0,56900.0
382,2014,22,PAN BEGONIA,2014-05-25,2014-05-30,5,INTERTEK,0.74,0.76,50.01,51.39,6.510000000000001,,33.76,34.94,55400.0,55402.0
393,2014,33,MANDARIN SINGAPORE,2014-05-25,2014-05-29,4,INTERTEK,1.0,0.97,49.21,49.94,6.2700000000000005,6.5600000000000005,37.68,38.34,55160.0,55160.0
384,2014,24,ZHE HAI 517,2014-05-20,2014-05-26,6,INTERTEK,0.77,0.74,50.01,50.5,6.859999999999999,,34.58,34.9,47006.0,47016.0
377,2014,17,JIN SUI,2014-05-16,2014-05-25,9,INTERTEK,0.8999999999999999,0.86,50.12,50.839999999999996,6.08,6.52,36.16,36.13,55000.0,55034.0
386,2014,26,PACIFIC KOREA,2014-05-15,2014-05-24,9,INTERTEK,0.76,0.75,50.09,50.6,7.21,,34.33,34.07,55035.0,55048.0
374,2014,14,PACIFIC DREAM,2014-05-12,2014-05-23,11,INTERTEK,0.8,0.7799999999999999,50.11,49.730000000000004,6.5600000000000005,6.8500000000000005,35.22,36.04,55033.0,55033.0
385,2014,25,ZHE HAI 511,2014-05-11,2014-05-21,10,INTERTEK,0.96,0.9299999999999999,49.02,49.25,7.539999999999999,,36.03,36.9,47005.0,47008.0
389,2014,29,FLORENCE K,2014-05-09,2014-05-20,11,INTERTEK,0.7799999999999999,0.77,50.09,51.04,6.58,,33.95,34.29,57010.0,56990.0
383,2014,23,MARE TRACER,2014-05-09,2014-05-20,11,INTERTEK,0.96,0.9199999999999999,49.120000000000005,49.830000000000005,7.5,7.5600000000000005,36.3,35.730000000000004,55000.0,55002.0
373,2014,13,MARITIME PUTIAN,2014-05-06,2014-05-18,12,INTERTEK,0.7799999999999999,0.76,50.21,50.44,6.84,,34.54,34.5,57200.0,57217.0
378,2014,18,JIN BI,2014-05-05,2014-05-15,10,INTERTEK,0.79,0.7799999999999999,49.47,50.470000000000006,7.109999999999999,6.99,34.589999999999996,35.43,46810.0,46810.0
379,2014,19,HUA RONG 3,2014-05-04,2014-05-14,10,INTERTEK,0.8099999999999999,0.8,50.05,50.88,6.58,6.72,34.64,35.08,55030.0,55037.0
369,2014,9,JIN HUI,2014-05-04,2014-05-11,7,INTERTEK,0.9900000000000001,0.9400000000000001,49.1,48.61,7.21,7.21,36.6,36.67,49510.0,49510.0
388,2014,28,BULK PHOENIX,2014-05-03,2014-05-09,6,INTERTEK,0.88,0.84,49.96,50.38,6.49,6.81,35.72,35.699999999999996,54540.0,54586.0
387,2014,27,ZHE HAI 521,2014-04-30,2014-05-06,6,INTERTEK,0.97,0.98,48.51,49.71,7.340000000000001,7.199999999999999,36.33,36.52,52514.0,52519.0
370,2014,10,RUI NING 8,2014-04-25,2014-05-03,8,INTERTEK,0.86,0.8500000000000001,49.57,50.370000000000005,6.98,,36.26,36.51,52101.0,52105.0
375,2014,15,SHENG WANG HAI,2014-04-18,2014-04-29,11,INTERTEK,0.79,0.76,49.69,50.529999999999994,7.3999999999999995,,34.42,34.55,55404.0,55408.0
371,2014,11,JIA SHUN SHAN,2014-04-18,2014-04-29,11,INTERTEK,0.8200000000000001,0.8099999999999999,50.0,50.62,6.77,,35.79,36.91,55454.0,55456.0
365,2014,5,YIN SHUN,2014-04-15,2014-04-27,12,INTERTEK,0.8,0.75,50.06,50.470000000000006,7.12,7.13,35.260000000000005,34.82,53655.0,53658.0
362,2014,2,RUI NING 10,2014-04-15,2014-04-25,10,INTERTEK,0.9900000000000001,0.98,48.32,49.18,7.049999999999999,6.97,37.53,38.11,51509.0,51509.0
367,2014,7,BIKAN,2014-04-14,2014-04-23,9,INTERTEK,0.83,0.8,50.17,50.339999999999996,6.61,,36.25,36.09,50981.0,50983.0
368,2014,8,DARYA VISHNU,2014-04-08,2014-04-20,12,INTERTEK,0.84,0.8200000000000001,50.39,50.019999999999996,6.12,6.34,37.03,37.0,54865.0,54865.0
366,2014,6,JIN BI,2014-04-07,2014-04-18,11,INTERTEK,0.84,0.84,50.22,50.580000000000005,6.32,,37.66,37.7,46820.0,46820.0
364,2014,4,RUI NING 3,2014-04-04,2014-04-15,11,INTERTEK,0.86,0.8500000000000001,49.919999999999995,50.19,5.949999999999999,,38.35,38.95,52041.0,52042.0
363,2014,3,ZHE HAI 522,2014-03-30,2014-04-07,8,INTERTEK,0.83,0.8099999999999999,50.1,50.82,5.94,,37.49,37.43,52904.0,52909.0
361,2014,1,EQUINOX VOYAGER,2014-03-28,2014-04-02,5,INTERTEK,0.75,0.74,50.339999999999996,50.849999999999994,6.21,,37.1,37.01,50528.0,50530.0
359,2013,98,MEDI SHANGHAI,2013-10-16,2013-10-28,12,,0.8099999999999999,,50.7,,6.329999999999999,,35.449999999999996,,54750.0,
360,2013,99,SFL SARA,2013-10-15,2013-10-28,13,,0.8099999999999999,,50.46000000000001,,6.47,,35.65,,55828.0,
345,2013,83,HONG DE,2013-10-15,2013-10-24,9,,1.04,,50.080000000000005,,6.09,,36.76,,44408.0,
358,2013,97,DARYA BRAHMA,2013-10-14,2013-10-23,9,,0.83,,50.92,,5.86,,36.13,,54747.0,
344,2013,82,HONG KAI,2013-10-11,2013-10-22,11,,1.05,,49.58,,6.39,,36.42,,45758.0,
346,2013,84,HE BO,2013-10-07,2013-10-16,9,,0.83,,50.62,,6.36,,35.14,,55500.0,
347,2013,85,JS PHOENIX,2013-10-07,2013-10-15,8,,0.8500000000000001,,50.51,,6.4799999999999995,,35.480000000000004,,49192.0,
356,2013,94,BULK ECUADOR,2013-10-06,2013-10-12,6,,0.8,,50.36000000000001,,6.6000000000000005,,34.61,,56527.0,
357,2013,96,KEN SEA,2013-10-04,2013-10-12,8,,1.11,,49.25,,6.79,,36.65,,51916.0,
351,2013,89,JIN PING,2013-10-02,2013-10-09,7,,0.8200000000000001,,49.91,,6.859999999999999,,34.910000000000004,,49851.0,
343,2013,81,GLOBAL JOURNEY,2013-09-30,2013-10-06,6,,1.1400000000000001,,49.309999999999995,,6.660000000000001,,37.6,,54407.0,
355,2013,93,YUE DIAN 54,2013-09-29,2013-10-06,7,,0.84,,50.61,,6.63,,34.53,,55325.0,
353,2013,91,MEDI FIRENZE,2013-09-25,2013-10-03,8,,0.8500000000000001,,50.83,,6.04,,36.1,,57200.0,
350,2013,88,JIN AN,2013-09-24,2013-09-30,6,,0.8099999999999999,,50.51,,6.38,,35.17,,49106.0,
342,2013,80,GLOBAL MAJESTY,2013-09-23,2013-09-29,6,,1.08,,49.220000000000006,,6.38,,37.269999999999996,,53751.0,
339,2013,77,DORIC SAMURAI,2013-09-20,2013-09-26,6,,0.8099999999999999,,50.43,,6.13,,35.65,,56808.0,
354,2013,92,K SPINEL,2013-09-19,2013-09-26,7,,0.83,,50.970000000000006,,6.1,,36.19,,58709.0,
340,2013,78,HONG DE,2013-09-15,2013-09-22,7,,1.08,,49.05,,7.470000000000001,,36.99,,44453.0,
349,2013,87,SUN LUCIA,2013-09-13,2013-09-20,7,,0.8099999999999999,,50.44,,6.79,,35.57,,55220.0,
352,2013,90,JS PHOENIX,2013-09-13,2013-09-19,6,,0.8099999999999999,,50.44,,7.049999999999999,,34.58,,48944.0,
341,2013,79,HONG KAI,2013-09-12,2013-09-17,5,,1.0699999999999998,,48.97,,6.959999999999999,,36.79,,45759.0,
337,2013,75,GLOBAL JOURNEY,2013-09-04,2013-09-07,3,,1.03,,48.67,,7.08,,36.4,,54118.0,
332,2013,70,JIN AN,2013-08-31,2013-09-03,3,,0.79,,50.29,,7.06,,34.5,,48813.0,
338,2013,76,PACIFIC SCORPIO,2013-08-28,2013-09-02,5,,0.8,,50.14999999999999,,7.1499999999999995,,35.13,,47750.0,
348,2013,86,RUI NING 2,2013-08-27,2013-08-30,3,,0.86,,50.18,,7.42,,34.9,,31003.0,
327,2013,65,AQUA ATLANTIC,2013-08-17,2013-08-29,12,,0.86,,50.519999999999996,,6.94,,36.8,,54472.0,
334,2013,72,JIA NING SHAN,2013-08-17,2013-08-28,11,,0.8200000000000001,,49.99,,7.12,,36.04,,56007.0,
300,2013,38,GLOBAL MAJESTY,2013-08-17,2013-08-28,11,,1.0,,49.4,,7.42,,36.870000000000005,,54604.0,
322,2013,60,SHENG WANG HAI,2013-08-16,2013-08-26,10,,0.8200000000000001,,50.44,,6.78,,36.3,,55855.0,
299,2013,37,HONG KAI,2013-08-15,2013-08-23,8,,0.83,,50.14999999999999,,7.26,,36.14,,45623.0,
333,2013,71,CENTRANS HERMES,2013-08-11,2013-08-22,11,,0.8200000000000001,0.8,50.5,50.07,6.710000000000001,,36.0,,55674.0,
335,2013,73,JIN HAO,2013-08-09,2013-08-20,11,,1.0,,49.61,,7.19,,36.44,,55000.0,
319,2013,57,MANDARIN SKY,2013-08-09,2013-08-19,10,,0.8,,50.470000000000006,,6.47,,36.11,,54308.0,
336,2013,74,HONG DE,2013-08-06,2013-08-16,10,,1.0,,49.230000000000004,,7.359999999999999,,36.730000000000004,,44470.0,
326,2013,64,RUI NING 5,2013-08-02,2013-08-11,9,INTERTEK,0.7799999999999999,0.74,49.59,49.74,8.03,,35.58,35.52,41000.0,41000.0
331,2013,69,KANG QIANG,2013-08-01,2013-08-15,14,,0.8200000000000001,,49.55,,7.57,,36.29,,50018.0,
324,2013,62,YUEDIAN 51,2013-07-30,2013-08-12,13,,0.8,,49.65,,7.21,,36.64,,55440.0,
328,2013,66,BAO JI,2013-07-28,2013-08-09,12,,0.7799999999999999,,50.129999999999995,,7.35,,36.42,,55650.0,
330,2013,68,JIN AN,2013-07-25,2013-08-05,11,,0.79,,50.03999999999999,,7.140000000000001,,36.41,,49851.0,
298,2013,36,GLOBAL JOURNEY,2013-07-24,2013-08-03,10,,1.01,,49.15,,7.55,,36.47,,53887.0,
325,2013,63,OCEAN SPIRIT,2013-07-22,2013-08-01,10,INTERTEK,0.8099999999999999,0.7799999999999999,50.239999999999995,50.019999999999996,7.33,,35.77,35.18,54430.0,54430.0
329,2013,67,JIN FU,2013-07-22,2013-07-31,9,,0.83,,50.370000000000005,,7.01,,35.870000000000005,,48957.0,
311,2013,49,SEACON 8,2013-07-19,2013-07-28,9,INTERTEK,0.8,0.77,50.3,50.49,7.07,7.12,35.44,35.97,55000.0,55000.0
323,2013,61,DONAU K,2013-07-17,2013-07-25,8,,0.8500000000000001,,50.18,,6.98,,36.04,,57200.0,
321,2013,59,BAO RESOURCE,2013-07-17,2013-07-23,6,,0.83,,50.24999999999999,,6.950000000000001,,36.25,,54750.0,
318,2013,56,JIN HAO,2013-07-12,2013-07-20,8,INTERTEK,1.01,0.96,49.27,49.62,7.6899999999999995,7.55,36.27,38.0,54650.0,54650.0
320,2013,58,HONG BAO SHI 2,2013-07-12,2013-07-19,7,,0.7799999999999999,,50.870000000000005,,5.81,,35.86,,55250.0,
297,2013,35,GLOBAL MAJESTY,2013-07-10,2013-07-17,7,CCIC,1.03,0.9199999999999999,49.15,48.77,7.630000000000001,7.180000000000001,36.9,38.09,54356.0,54356.0
315,2013,53,HANJIN SANTANA,2013-07-06,2013-07-16,10,,0.8,,50.38,,6.72,,35.730000000000004,,57610.0,
296,2013,34,HONG KAI,2013-07-02,2013-07-13,11,,1.04,,49.2,0.0,7.7700000000000005,,37.97,,45305.0,
317,2013,55,DARYA LAKSHMI,2013-06-29,2013-07-12,13,,0.83,,49.96,,6.959999999999999,,36.34,,54110.0,
309,2013,47,JIA SHUN SHAN,2013-06-28,2013-07-12,14,,0.83,,49.8,,7.000000000000001,,35.99,,55400.0,
313,2013,51,LAN HAI TUO ZHAN,2013-06-26,2013-07-10,14,INTERTEK,0.8099999999999999,0.7799999999999999,50.06,49.55,6.819999999999999,,35.44,36.11,55330.0,35590.0
316,2013,54,ZHE HAI 168,2013-06-22,2013-07-07,15,,0.83,,50.12,,6.950000000000001,,37.169999999999995,,55500.0,
295,2013,33,GLOBAL ACE,2013-06-22,2013-07-02,10,,0.97,,49.17,,8.200000000000001,,37.26,,50887.0,
308,2013,46,JIA YONG SHAN,2013-06-21,2013-07-06,15,,0.8200000000000001,,49.87,,7.26,,35.88,,55500.0,
306,2013,44,JIN FU,2013-06-20,2013-07-02,12,,0.84,,49.86,,7.62,,35.370000000000005,,49900.0,
314,2013,52,OCEAN VENDOR,2013-06-18,2013-07-01,13,,0.8699999999999999,,50.349999999999994,,6.77,,36.51,,55000.0,
307,2013,45,JIN HAO,2013-06-11,2013-06-26,15,,0.9900000000000001,,49.309999999999995,,7.62,,36.88,,55000.0,
301,2013,39,HEILAN JOURNEY,2013-06-11,2013-06-26,15,INTERTEK,0.76,0.72,50.39,50.55,7.12,,34.21,34.94,55000.0,
302,2013,40,PACIFIC ACADIAN,2013-06-11,2013-06-20,9,INTERTEK,0.77,0.74,49.82,50.03999999999999,7.7299999999999995,,33.96,34.29,41100.0,41100.0
293,2013,31,GLOBAL MAJESTY,2013-06-11,2013-06-18,7,,1.01,,49.25,,7.62,,37.24,,54100.0,
